"UniprotID.TF","Name.TF","total_targets","deg_targets","prop_deg","contrast","index"
"G5ECN8","ces-1",2546,748,0.293794186959937,"RB2060_TR_vs_UN",219.758051846033
"G5ECT8","ceh-2",145,42,0.289655172413793,"RB2060_TR_vs_UN",12.1655172413793
"Q93246","dsc-1",963,278,0.288681204569055,"RB2060_TR_vs_UN",80.2533748701973
"Q18919","spr-1",97,28,0.288659793814433,"RB2060_TR_vs_UN",8.08247422680412
"G4SGI5","oef-1",1237,356,0.287793047696039,"RB2060_TR_vs_UN",102.45432497979
"O02274","ztf-11",397,114,0.287153652392947,"RB2060_TR_vs_UN",32.735516372796
"Q95PX3","tbx-7",115,33,0.28695652173913,"RB2060_TR_vs_UN",9.4695652173913
"Q22173","attf-5",143,41,0.286713286713287,"RB2060_TR_vs_UN",11.7552447552448
"P48996","dpy-27",1786,512,0.286674132138858,"RB2060_TR_vs_UN",146.777155655095
"H2KZM4","peb-1",14,4,0.285714285714286,"RB2060_TR_vs_UN",1.14285714285714
"Q09249","-",35,10,0.285714285714286,"RB2060_TR_vs_UN",2.85714285714286
"Q10574","lin-32",35,10,0.285714285714286,"RB2060_TR_vs_UN",2.85714285714286
"Q10924","fkh-6",21,6,0.285714285714286,"RB2060_TR_vs_UN",1.71428571428571
"Q18508","mel-28",7,2,0.285714285714286,"RB2060_TR_vs_UN",0.571428571428571
"Q9BIB8","imb-1",18,5,0.277777777777778,"RB2060_TR_vs_UN",1.38888888888889
"Q65ZG8","lin-42",1032,285,0.276162790697674,"RB2060_TR_vs_UN",78.7063953488372
"Q21374","-",226,62,0.274336283185841,"RB2060_TR_vs_UN",17.0088495575221
"B2D6M2","lin-61",520,142,0.273076923076923,"RB2060_TR_vs_UN",38.7769230769231
"Q22910","ceh-31",304,83,0.273026315789474,"RB2060_TR_vs_UN",22.6611842105263
"Q22292","tbx-8",11,3,0.272727272727273,"RB2060_TR_vs_UN",0.818181818181818
"Q9U2M1","dpy-28",675,184,0.272592592592593,"RB2060_TR_vs_UN",50.157037037037
"Q95PV7","tftc-3",290,79,0.272413793103448,"RB2060_TR_vs_UN",21.5206896551724
"Q11094","hlh-8",136,37,0.272058823529412,"RB2060_TR_vs_UN",10.0661764705882
"Q09591","mix-1",309,84,0.271844660194175,"RB2060_TR_vs_UN",22.8349514563107
"P17512","mtl-2",890,239,0.268539325842697,"RB2060_TR_vs_UN",64.1808988764045
"P41934","ceh-18",153,41,0.26797385620915,"RB2060_TR_vs_UN",10.9869281045752
"P41848","hmg-4",15,4,0.266666666666667,"RB2060_TR_vs_UN",1.06666666666667
"Q9XV35","madf-2",30,8,0.266666666666667,"RB2060_TR_vs_UN",2.13333333333333
"G5EGE9","dpy-26",481,127,0.264033264033264,"RB2060_TR_vs_UN",33.5322245322245
"Q20561","hlh-13",19,5,0.263157894736842,"RB2060_TR_vs_UN",1.31578947368421
"B9ZSG9","ztf-18",413,108,0.261501210653753,"RB2060_TR_vs_UN",28.2421307506053
"Q9N5H8","-",46,12,0.260869565217391,"RB2060_TR_vs_UN",3.1304347826087
"G5EBZ4","let-418",219,56,0.255707762557078,"RB2060_TR_vs_UN",14.3196347031963
"O02273","lsl-1",565,143,0.253097345132743,"RB2060_TR_vs_UN",36.1929203539823
"G5EF71","med-1",183,46,0.251366120218579,"RB2060_TR_vs_UN",11.5628415300546
"O45134","xnd-1",867,217,0.250288350634371,"RB2060_TR_vs_UN",54.3125720876586
"O45080","ceh-48",168,42,0.25,"RB2060_TR_vs_UN",10.5
