"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_symbol"
"C45G7.1",0,NA,NA,NA,NA,"C45G7.1"
"Y69A2AL.2",832.674871156498,0.0959924583631196,0.227097248752696,0.498714385369259,0.750255867287765,"Y69A2AL.2"
"Y69A2AR.19",17.1034551952876,-0.0555869305669423,0.286517470149061,0.0970734264708037,0.376480740292939,"Y69A2AR.19"
"Y69A2AR.21",719.804729706751,0.496737933723495,0.455490452695705,0.0249851577966381,0.221505875893772,"Y69A2AR.21"
"Y69A2AR.18",27175.7387562114,0.317035839073423,0.247287540467592,0.0612311283581305,0.311872795346479,"Y69A2AR.18"
"Y69A2AR.16",1009.03843699375,-0.0932086462643636,0.2307611027323,0.502546563779951,0.753152495357585,"Y69A2AR.16"
"Y69A2AR.23",0,NA,NA,NA,NA,"Y69A2AR.23"
"Y69A2AR.26",0,NA,NA,NA,NA,"Y69A2AR.26"
"Y69A2AR.47",0,NA,NA,NA,NA,"Y69A2AR.47"
"Y69A2AR.7",2730.8214075151,-0.0668419807719673,0.186728421122915,0.634860604104412,0.835988836860166,"Y69A2AR.7"
"Y69A2AR.6",913.587722811096,-0.0828415384300129,0.192569642038798,0.562255002935065,0.789225555264911,"Y69A2AR.6"
"Y69A2AR.32",281.960800105537,0.167496586719498,0.301648887987902,0.203953323271431,0.514332172965836,"Y69A2AR.32"
"Y69A2AR.28",929.032585968444,0.185238239406465,0.250540381681652,0.242176672139643,0.54944244345867,"Y69A2AR.28"
"Y69A2AR.5",189.209621382426,0.116732910417231,0.278337640505399,0.329919514785827,0.63091369629698,"Y69A2AR.5"
"Y69A2AR.4",315.733601535341,0.0054019521108228,0.229353903739847,0.991903220353211,0.997649067988789,"Y69A2AR.4"
"Y69A2AR.30",669.774750653238,0.0637576445902015,0.187952140595464,0.653833652479435,0.845926146020282,"Y69A2AR.30"
"Y69A2AR.3",1990.13128591591,0.455947142018928,0.486407823167297,0.0300999484779232,0.237190717178333,"Y69A2AR.3"
"Y69A2AR.2",532.033833219931,0.0241845815402794,0.214843698601772,0.913932521501171,0.966024474158316,"Y69A2AR.2"
"Y69A2AR.31",565.200045123615,-0.19599252838082,0.279419959844521,0.203567820237104,0.514089747796666,"Y69A2AR.31"
"Y69A2AR.1",940.342258342013,0.315458033682423,0.20447604862927,0.04465603561228,0.276599460072271,"Y69A2AR.1"
"Y94H6A.4",40.0894941312816,0.158244596377298,0.331633044516517,0.0700052743205346,0.329845924730948,"Y94H6A.4"
