"Gene","log2FC","padj","contrast","pathway_id","pathway_name"
"F41E6.9",1.40038716508099,1.09404103717282e-12,"N2: Treated vs Untreated","cel04144","Endocytosis"
"F41E6.13",1.33602126160515,2.99808034056007e-05,"N2: Treated vs Untreated","cel04136","Autophagy - other"
"F41E6.13",1.33602126160515,2.99808034056007e-05,"N2: Treated vs Untreated","cel04140","Autophagy - animal"
"ZC190.1",-3.56906302159357,3.93926432468087e-24,"N2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"T27E4.8",2.58870427110854,2.04230486196995e-09,"N2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"T27E4.8",2.58870427110854,2.04230486196995e-09,"N2: Treated vs Untreated","cel04213","Longevity regulating pathway - multiple species"
"T27E4.2",2.91396134831237,2.20573888709362e-10,"N2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"T27E4.2",2.91396134831237,2.20573888709362e-10,"N2: Treated vs Untreated","cel04213","Longevity regulating pathway - multiple species"
"B0222.4",1.19477047031702,6.51602540560137e-06,"N2: Treated vs Untreated","cel00600","Sphingolipid metabolism"
"B0222.4",1.19477047031702,6.51602540560137e-06,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F07C3.7",-1.27045749327976,2.1132976728417e-06,"N2: Treated vs Untreated","cel04150","mTOR signaling pathway"
"K07B1.4",1.11560873174395,0.000493943727820012,"N2: Treated vs Untreated","cel00561","Glycerolipid metabolism"
"K07B1.4",1.11560873174395,0.000493943727820012,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"K06A4.5",-2.51180130103949,5.29662088015384e-12,"N2: Treated vs Untreated","cel00380","Tryptophan metabolism"
"K06A4.5",-2.51180130103949,5.29662088015384e-12,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"K06A4.5",-2.51180130103949,5.29662088015384e-12,"N2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"C12D8.5",-1.37825825516583,0.0244556784459632,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"C12D8.5",-1.37825825516583,0.0244556784459632,"N2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"Y32F6A.4",-1.86749100001648,1.60541355115503e-17,"N2: Treated vs Untreated","cel04082","Neuroactive ligand signaling"
"Y32F6A.2",2.56745800250815,0.0226683330950738,"N2: Treated vs Untreated","cel04082","Neuroactive ligand signaling"
"Y32F6B.3",1.82220064504857,2.02077580048595e-27,"N2: Treated vs Untreated","cel04144","Endocytosis"
"Y32F6B.3",1.82220064504857,2.02077580048595e-27,"N2: Treated vs Untreated","cel04517","IgSF CAM signaling"
"Y32F6B.3",1.82220064504857,2.02077580048595e-27,"N2: Treated vs Untreated","cel04518","Integrin signaling"
"Y32F6B.3",1.82220064504857,2.02077580048595e-27,"N2: Treated vs Untreated","cel04519","Cadherin signaling"
"Y32F6B.3",1.82220064504857,2.02077580048595e-27,"N2: Treated vs Untreated","cel05100","Bacterial invasion of epithelial cells"
"H19N07.2",1.12300883090986,0.00131828935156042,"N2: Treated vs Untreated","cel03083","Polycomb repressive complex"
"H19N07.2",1.12300883090986,0.00131828935156042,"N2: Treated vs Untreated","cel04068","FoxO signaling pathway"
"D2023.2",1.00887048940815,0.000109102640427694,"N2: Treated vs Untreated","cel00020","Citrate cycle (TCA cycle)"
"D2023.2",1.00887048940815,0.000109102640427694,"N2: Treated vs Untreated","cel00620","Pyruvate metabolism"
"D2023.2",1.00887048940815,0.000109102640427694,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"D2023.2",1.00887048940815,0.000109102640427694,"N2: Treated vs Untreated","cel01200","Carbon metabolism"
"D2023.2",1.00887048940815,0.000109102640427694,"N2: Treated vs Untreated","cel01230","Biosynthesis of amino acids"
"R13H4.4",1.0221497880014,0.0157238753650816,"N2: Treated vs Untreated","cel04519","Cadherin signaling"
"R13H4.4",1.0221497880014,0.0157238753650816,"N2: Treated vs Untreated","cel05100","Bacterial invasion of epithelial cells"
"C52E4.1",-3.73989391516368,2.38903703312426e-106,"N2: Treated vs Untreated","cel04140","Autophagy - animal"
"C52E4.1",-3.73989391516368,2.38903703312426e-106,"N2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"F57F5.1",-2.19835445750149,8.41149055971402e-52,"N2: Treated vs Untreated","cel04140","Autophagy - animal"
"F57F5.1",-2.19835445750149,8.41149055971402e-52,"N2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"R07B7.5",-1.19522319532093,7.74871117730332e-06,"N2: Treated vs Untreated","cel00380","Tryptophan metabolism"
"R07B7.5",-1.19522319532093,7.74871117730332e-06,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"R07B7.5",-1.19522319532093,7.74871117730332e-06,"N2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"R07B7.11",-1.73409231692054,1.05454939230957e-31,"N2: Treated vs Untreated","cel00603","Glycosphingolipid biosynthesis - globo and isoglobo series"
"R07B7.11",-1.73409231692054,1.05454939230957e-31,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"R07B7.11",-1.73409231692054,1.05454939230957e-31,"N2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"T04H1.4",1.2081220021753,0.000666271302226937,"N2: Treated vs Untreated","cel03440","Homologous recombination"
"T04H1.4",1.2081220021753,0.000666271302226937,"N2: Treated vs Untreated","cel03450","Non-homologous end-joining"
"T04H1.9",2.26033721201088,1.35854470603041e-16,"N2: Treated vs Untreated","cel04145","Phagosome"
"T04H1.9",2.26033721201088,1.35854470603041e-16,"N2: Treated vs Untreated","cel04517","IgSF CAM signaling"
"T04H1.9",2.26033721201088,1.35854470603041e-16,"N2: Treated vs Untreated","cel04814","Motor proteins"
"T28H10.3",1.36309156110063,1.50130726651454e-15,"N2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"ZC443.5",3.19307436639189,5.50819226630898e-114,"N2: Treated vs Untreated","cel00040","Pentose and glucuronate interconversions"
"ZC443.5",3.19307436639189,5.50819226630898e-114,"N2: Treated vs Untreated","cel00053","Ascorbate and aldarate metabolism"
"ZC443.5",3.19307436639189,5.50819226630898e-114,"N2: Treated vs Untreated","cel00830","Retinol metabolism"
"ZC443.5",3.19307436639189,5.50819226630898e-114,"N2: Treated vs Untreated","cel00860","Porphyrin metabolism"
"ZC443.5",3.19307436639189,5.50819226630898e-114,"N2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"ZC443.5",3.19307436639189,5.50819226630898e-114,"N2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"ZC443.5",3.19307436639189,5.50819226630898e-114,"N2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"ZC443.5",3.19307436639189,5.50819226630898e-114,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"ZC443.5",3.19307436639189,5.50819226630898e-114,"N2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"F54F3.3",-6.2354009281106,2.57474204132756e-20,"N2: Treated vs Untreated","cel00100","Steroid biosynthesis"
"F54F3.3",-6.2354009281106,2.57474204132756e-20,"N2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"F54F3.3",-6.2354009281106,2.57474204132756e-20,"N2: Treated vs Untreated","cel04148","Efferocytosis"
"W07G4.4",1.268873790128,0.000114269210288267,"N2: Treated vs Untreated","cel00480","Glutathione metabolism"
"W07G4.4",1.268873790128,0.000114269210288267,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"C50B6.7",-3.50295160936016,6.17381516462957e-31,"N2: Treated vs Untreated","cel00500","Starch and sucrose metabolism"
"C50B6.7",-3.50295160936016,6.17381516462957e-31,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F32H5.1",-1.62419642866222,3.38328275597098e-09,"N2: Treated vs Untreated","cel04140","Autophagy - animal"
"F32H5.1",-1.62419642866222,3.38328275597098e-09,"N2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"F25H9.6",1.16448556691993,1.70880120644633e-06,"N2: Treated vs Untreated","cel00770","Pantothenate and CoA biosynthesis"
"F25H9.6",1.16448556691993,1.70880120644633e-06,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F25H9.6",1.16448556691993,1.70880120644633e-06,"N2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"F53F4.5",2.46752804240214,8.35244306532679e-80,"N2: Treated vs Untreated","cel00430","Taurine and hypotaurine metabolism"
"F53F4.5",2.46752804240214,8.35244306532679e-80,"N2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"F53F4.5",2.46752804240214,8.35244306532679e-80,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F53C11.7",1.25299889622557,0.00699097783202419,"N2: Treated vs Untreated","cel03083","Polycomb repressive complex"
"T22G5.5",1.41709674389851,1.57724353330775e-06,"N2: Treated vs Untreated","cel00600","Sphingolipid metabolism"
"T22G5.5",1.41709674389851,1.57724353330775e-06,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"T22G5.5",1.41709674389851,1.57724353330775e-06,"N2: Treated vs Untreated","cel04382","Cornified envelope formation"
"F14D7.6",-1.32612135449512,0.00089145704948419,"N2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"C47E8.5",1.14465862082529,1.75884970683297e-12,"N2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"Y50E8A.16",4.21510990633355,7.69594481538748e-48,"N2: Treated vs Untreated","cel02010","ABC transporters"
"Y50E8A.16",4.21510990633355,7.69594481538748e-48,"N2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"F28F8.2",3.11699311846101,1.31788722186683e-69,"N2: Treated vs Untreated","cel00061","Fatty acid biosynthesis"
"F28F8.2",3.11699311846101,1.31788722186683e-69,"N2: Treated vs Untreated","cel00071","Fatty acid degradation"
"F28F8.2",3.11699311846101,1.31788722186683e-69,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F28F8.2",3.11699311846101,1.31788722186683e-69,"N2: Treated vs Untreated","cel01212","Fatty acid metabolism"
"F28F8.2",3.11699311846101,1.31788722186683e-69,"N2: Treated vs Untreated","cel04146","Peroxisome"
"F35E8.8",4.7358957671353,2.74315130323267e-45,"N2: Treated vs Untreated","cel00480","Glutathione metabolism"
"F35E8.8",4.7358957671353,2.74315130323267e-45,"N2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"F35E8.8",4.7358957671353,2.74315130323267e-45,"N2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"F35E8.8",4.7358957671353,2.74315130323267e-45,"N2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"F35E8.8",4.7358957671353,2.74315130323267e-45,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F35E8.8",4.7358957671353,2.74315130323267e-45,"N2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"F44G3.6",1.49824136328167,3.0610893523009e-17,"N2: Treated vs Untreated","cel03083","Polycomb repressive complex"
"F44G3.6",1.49824136328167,3.0610893523009e-17,"N2: Treated vs Untreated","cel04120","Ubiquitin mediated proteolysis"
"F44G3.6",1.49824136328167,3.0610893523009e-17,"N2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"F44G3.6",1.49824136328167,3.0610893523009e-17,"N2: Treated vs Untreated","cel04310","Wnt signaling pathway"
"F44G3.6",1.49824136328167,3.0610893523009e-17,"N2: Treated vs Untreated","cel04350","TGF-beta signaling pathway"
"F13A7.10",1.61315095072689,0.0196648019014061,"N2: Treated vs Untreated","cel00480","Glutathione metabolism"
"F13A7.10",1.61315095072689,0.0196648019014061,"N2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"F13A7.10",1.61315095072689,0.0196648019014061,"N2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"F13A7.10",1.61315095072689,0.0196648019014061,"N2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"F13A7.10",1.61315095072689,0.0196648019014061,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F13A7.10",1.61315095072689,0.0196648019014061,"N2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"T20B3.1",-2.0851931241383,1.41663243688948e-32,"N2: Treated vs Untreated","cel04146","Peroxisome"
"W06D12.3",-2.30828328470196,1.07455950558664e-11,"N2: Treated vs Untreated","cel01040","Biosynthesis of unsaturated fatty acids"
"W06D12.3",-2.30828328470196,1.07455950558664e-11,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"W06D12.3",-2.30828328470196,1.07455950558664e-11,"N2: Treated vs Untreated","cel01212","Fatty acid metabolism"
"W06D12.3",-2.30828328470196,1.07455950558664e-11,"N2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"C47A10.1",1.32860358961936,9.69461919591615e-07,"N2: Treated vs Untreated","cel02010","ABC transporters"
"C47A10.5",-2.07821914691102,4.42187901284281e-11,"N2: Treated vs Untreated","cel00250","Alanine, aspartate and glutamate metabolism"
"C47A10.5",-2.07821914691102,4.42187901284281e-11,"N2: Treated vs Untreated","cel00470","D-Amino acid metabolism"
"C47A10.5",-2.07821914691102,4.42187901284281e-11,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"C47A10.5",-2.07821914691102,4.42187901284281e-11,"N2: Treated vs Untreated","cel04146","Peroxisome"
"Y60A3A.18",-1.26163367106951,6.80077119018789e-10,"N2: Treated vs Untreated","cel03083","Polycomb repressive complex"
"Y60A3A.18",-1.26163367106951,6.80077119018789e-10,"N2: Treated vs Untreated","cel04120","Ubiquitin mediated proteolysis"
"Y60A3A.18",-1.26163367106951,6.80077119018789e-10,"N2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"Y60A3A.18",-1.26163367106951,6.80077119018789e-10,"N2: Treated vs Untreated","cel04310","Wnt signaling pathway"
"Y60A3A.18",-1.26163367106951,6.80077119018789e-10,"N2: Treated vs Untreated","cel04350","TGF-beta signaling pathway"
"F38A6.1",1.69185869216662,2.13883012062081e-08,"N2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"F38A6.1",1.69185869216662,2.13883012062081e-08,"N2: Treated vs Untreated","cel04213","Longevity regulating pathway - multiple species"
"T03D8.6",1.53214081398059,1.48693418090429e-34,"N2: Treated vs Untreated","cel00430","Taurine and hypotaurine metabolism"
"T03D8.6",1.53214081398059,1.48693418090429e-34,"N2: Treated vs Untreated","cel00480","Glutathione metabolism"
"T03D8.6",1.53214081398059,1.48693418090429e-34,"N2: Treated vs Untreated","cel00590","Arachidonic acid metabolism"
"T03D8.6",1.53214081398059,1.48693418090429e-34,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F57C12.4",2.84317244154385,7.29812685536787e-41,"N2: Treated vs Untreated","cel02010","ABC transporters"
"F57C12.4",2.84317244154385,7.29812685536787e-41,"N2: Treated vs Untreated","cel04977","Vitamin digestion and absorption"
"F57C12.4",2.84317244154385,7.29812685536787e-41,"N2: Treated vs Untreated","cel04981","Folate transport and metabolism"
"F57C12.5",1.16565879293399,0.000493542269914352,"N2: Treated vs Untreated","cel02010","ABC transporters"
"F57C12.5",1.16565879293399,0.000493542269914352,"N2: Treated vs Untreated","cel04977","Vitamin digestion and absorption"
"F57C12.5",1.16565879293399,0.000493542269914352,"N2: Treated vs Untreated","cel04981","Folate transport and metabolism"
"T04G9.5",-1.25494562977254,2.93505887623738e-12,"N2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"D1005.3",3.23761061272031,1.76939227843133e-06,"N2: Treated vs Untreated","cel04361","Axon regeneration"
"D1005.1",1.05056291569258,0.00296852715048988,"N2: Treated vs Untreated","cel00020","Citrate cycle (TCA cycle)"
"D1005.1",1.05056291569258,0.00296852715048988,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"T24C12.3",-2.07067262122228,4.47261241844686e-12,"N2: Treated vs Untreated","cel00240","Pyrimidine metabolism"
"T24C12.3",-2.07067262122228,4.47261241844686e-12,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"T10H10.3",1.05281436753506,4.04623617136215e-06,"N2: Treated vs Untreated","cel04392","Hippo signaling pathway - multiple species"
"T10H10.3",1.05281436753506,4.04623617136215e-06,"N2: Treated vs Untreated","cel04519","Cadherin signaling"
"C15C7.7",-1.09768955296673,3.51955500784218e-06,"N2: Treated vs Untreated","cel00514","Other types of O-glycan biosynthesis"
"C04F6.3",1.180582630971,0.00182015120517165,"N2: Treated vs Untreated","cel00520","Amino sugar and nucleotide sugar metabolism"
"C04F6.3",1.180582630971,0.00182015120517165,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"C12D12.2",-1.08306731244404,2.19893823172801e-10,"N2: Treated vs Untreated","cel04082","Neuroactive ligand signaling"
"C52B9.7",2.10061956386688,3.12583603232955e-19,"N2: Treated vs Untreated","cel00565","Ether lipid metabolism"
"C52B9.7",2.10061956386688,3.12583603232955e-19,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"C25F6.3",-2.24759721382692,1.51835625012466e-29,"N2: Treated vs Untreated","cel00240","Pyrimidine metabolism"
"C25F6.3",-2.24759721382692,1.51835625012466e-29,"N2: Treated vs Untreated","cel00410","beta-Alanine metabolism"
"C25F6.3",-2.24759721382692,1.51835625012466e-29,"N2: Treated vs Untreated","cel00770","Pantothenate and CoA biosynthesis"
"C25F6.3",-2.24759721382692,1.51835625012466e-29,"N2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"C25F6.3",-2.24759721382692,1.51835625012466e-29,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"T22B7.3",1.02252838864702,7.41330954587484e-10,"N2: Treated vs Untreated","cel00220","Arginine biosynthesis"
"T22B7.3",1.02252838864702,7.41330954587484e-10,"N2: Treated vs Untreated","cel00330","Arginine and proline metabolism"
"T22B7.3",1.02252838864702,7.41330954587484e-10,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"C09B8.4",4.9268850974804,1.83254407654058e-06,"N2: Treated vs Untreated","cel04350","TGF-beta signaling pathway"
"C15H9.7",-1.20759059366621,1.61624506028573e-08,"N2: Treated vs Untreated","cel00380","Tryptophan metabolism"
"C15H9.7",-1.20759059366621,1.61624506028573e-08,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"C15H9.7",-1.20759059366621,1.61624506028573e-08,"N2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"C15H9.8",-1.47006192142108,1.19828790824461e-09,"N2: Treated vs Untreated","cel04146","Peroxisome"
"C15B12.1",-1.90496236627848,4.04452856892311e-08,"N2: Treated vs Untreated","cel00260","Glycine, serine and threonine metabolism"
