"Gene","lfc_treat_N2","lfc_treat_RB","lfc_geno_unt","lfc_geno_trt","lfc_gxe","padj_treat_N2","padj_treat_RB","padj_geno_unt","padj_geno_trt","padj_gxe","sig_treat","sig_geno","sig_inter","category","mean_geno_lfc","mean_treat_lfc","ENTREZ"
"C17C3.4",2.65255470395596,2.75387932020845,-0.259583546047025,-0.158258929794542,0.101324616252484,1.00971361980406e-06,5.30575424938466e-07,0.999661050265277,0.876738991942942,0.970959060650817,TRUE,FALSE,FALSE,"Treatment only",-0.208921237920783,2.7032170120822,173941
"C17G10.5",0.115467439970352,0.793377997798042,-0.270870529417552,0.407040028410138,0.67791055782769,0.807353629248046,0.00613884856883344,0.999661050265277,0.314851830362896,0.446641858558696,TRUE,FALSE,FALSE,"Treatment only",0.0680847494962926,0.454422718884197,173944
"C32D5.2",-1.12038128379934,-1.20906511812719,-0.304387552782446,-0.393071387110296,-0.08868383432785,0.00101426790362121,0.000403716853313713,0.999661050265277,0.438625755706522,0.956995985468114,TRUE,FALSE,FALSE,"Treatment only",-0.348729469946371,-1.16472320096327,174044
"C32D5.9",1.13577753872282,1.41967873407941,-0.0225865374741819,0.261314657882414,0.283901195356596,1.50177332282068e-06,1.02033629706398e-09,0.999661050265277,0.480192075354662,0.758385228212808,TRUE,FALSE,FALSE,"Treatment only",0.119364060204116,1.27772813640111,174050
"T25D10.1",-0.198664174666045,-0.769643393761702,0.446662117639107,-0.12431710145655,-0.570979219095657,0.706600652836048,0.0331952408139061,0.963603302770138,0.835173588917504,0.616233817631772,TRUE,FALSE,FALSE,"Treatment only",0.161172508091278,-0.484153784213873,174062
"F54H5.4",-0.11117245684868,-0.591937340311222,0.136654934931737,-0.344109948530805,-0.480764883462542,0.80155514776,0.0395537367784606,0.999661050265277,0.381789979179057,0.592341378673598,TRUE,FALSE,FALSE,"Treatment only",-0.103727506799534,-0.351554898579951,191713
"T19D12.4",2.59383455254615,1.45063138557635,0.426110556267365,-0.717092610702436,-1.1432031669698,4.98948968774792e-09,0.00260238490737134,0.999661050265277,0.289409339839444,0.446641858558696,TRUE,FALSE,FALSE,"Treatment only",-0.145491027217535,2.02223296906125,174096
"E04F6.3",-0.843513962301741,-0.79346273409032,-0.246073129327439,-0.196021901116018,0.0500512282114209,0.000887332407735591,0.00213972152309705,0.999661050265277,0.623084975700322,0.966590131438819,TRUE,FALSE,FALSE,"Treatment only",-0.221047515221728,-0.818488348196031,174181
"F32A5.5",-1.86752767252037,-1.3015916129154,-0.261475409432282,0.304460650172691,0.565936059604973,6.33700107426932e-09,0.000137532714652389,0.999661050265277,0.56394885863409,0.628012619500107,TRUE,FALSE,FALSE,"Treatment only",0.0214926203702044,-1.58455964271788,174190
"F43E2.4",3.55895275366495,2.55483011563316,0.0137821476794798,-0.990340490352312,-1.00412263803179,4.56917421811478e-103,1.55928094804319e-52,0.999661050265277,5.9295056478518e-07,0.00319576679273457,TRUE,TRUE,TRUE,"Interaction",-0.488279171336416,3.05689143464905,174204
